2026-01-26 04:26:37,Wisco Tap,11.16 oz,POUR
2026-01-26 04:31:51,Wisco Tap,11.16 oz,POUR
2026-01-26 04:37:33,Wisco Tap,11.16 oz,POUR
2026-01-26 04:43:43,Wisco Tap,11.16 oz,POUR
2026-01-26 04:49:43,Wisco Tap,11.16 oz,POUR
2026-01-26 04:54:58,Wisco Tap,11.16 oz,POUR
2026-01-26 04:59:58,Wisco Tap,11.16 oz,POUR
2026-01-26 05:05:30,Wisco Tap,11.16 oz,POUR
2026-01-26 05:10:43,Wisco Tap,11.16 oz,POUR
2026-01-26 05:16:32,Nitro Tap,10.75 oz,POUR
2026-01-26 05:22:51,Wisco Tap,19.95 oz,POUR
2026-01-26 05:36:17,Wisco Tap,21.31 oz,POUR
2026-01-26 05:39:02,Nitro Tap,9.06 oz,POUR
2026-01-26 05:41:43,Wisco Tap,21.31 oz,POUR
2026-01-26 05:46:59,Wisco Tap,20.97 oz,POUR
2026-01-26 05:51:59,Wisco Tap,20.63 oz,POUR
2026-01-26 05:54:34,Nitro Tap,6.36 oz,POUR
2026-01-26 05:57:04,Wisco Tap,20.63 oz,POUR
2026-01-26 06:02:23,Wisco Tap,20.63 oz,POUR
2026-01-26 06:07:23,Wisco Tap,20.63 oz,POUR
2026-01-26 06:12:30,Wisco Tap,20.63 oz,POUR
2026-01-26 06:19:25,Wisco Tap,20.29 oz,POUR
2026-01-26 06:33:30,Wisco Tap,12.85 oz,POUR
2026-01-26 06:40:28,Wisco Tap,12.85 oz,POUR
2026-01-26 06:48:06,Wisco Tap,13.19 oz,POUR
2026-01-26 06:54:10,Wisco Tap,13.53 oz,POUR
2026-01-26 07:00:30,Wisco Tap,13.87 oz,POUR
2026-01-26 07:09:08,Wisco Tap,14.20 oz,POUR
2026-01-26 07:15:58,Wisco Tap,14.54 oz,POUR
2026-01-26 07:23:12,Wisco Tap,14.88 oz,POUR
2026-01-26 07:24:58,Nitro Tap,13.53 oz,POUR
2026-01-26 07:30:35,Wisco Tap,15.22 oz,POUR
2026-01-26 07:36:06,Nitro Tap,10.15 oz,POUR
2026-01-26 07:39:10,Wisco Tap,15.56 oz,POUR
2026-01-26 07:44:48,Wisco Tap,15.56 oz,POUR
2026-01-26 07:46:05,Nitro Tap,9.13 oz,POUR
2026-01-26 07:48:36,Wisco Tap,15.89 oz,POUR
2026-01-26 07:57:49,Wisco Tap,15.56 oz,POUR
2026-01-26 08:03:07,Nitro Tap,6.43 oz,POUR
2026-01-26 08:04:08,Wisco Tap,15.56 oz,POUR
2026-01-26 08:09:49,Wisco Tap,15.56 oz,POUR
2026-01-26 08:19:57,Wisco Tap,15.89 oz,POUR
2026-01-26 08:26:10,Wisco Tap,15.89 oz,POUR
2026-01-26 08:33:01,Wisco Tap,15.89 oz,POUR
2026-01-26 08:40:35,Wisco Tap,15.89 oz,POUR
2026-01-26 08:45:39,Wisco Tap,15.89 oz,POUR
2026-01-26 08:51:03,Wisco Tap,15.89 oz,POUR
2026-01-26 08:56:09,Wisco Tap,15.89 oz,POUR
2026-01-26 09:02:36,Wisco Tap,16.23 oz,POUR
2026-01-26 09:04:40,Nitro Tap,11.67 oz,POUR
2026-01-26 09:07:37,Wisco Tap,16.23 oz,POUR
2026-01-26 09:12:47,Wisco Tap,16.23 oz,POUR
2026-01-26 09:18:54,Nitro Tap,8.62 oz,POUR
2026-01-26 09:21:02,Wisco Tap,15.89 oz,POUR
2026-01-26 09:26:15,Wisco Tap,15.89 oz,POUR
2026-01-26 09:31:28,Wisco Tap,15.89 oz,POUR
2026-01-26 09:36:29,Wisco Tap,15.89 oz,POUR
2026-01-26 09:42:14,Wisco Tap,15.56 oz,POUR
2026-01-26 09:47:32,Wisco Tap,15.56 oz,POUR
2026-01-26 09:52:49,Wisco Tap,15.56 oz,POUR
2026-01-26 09:58:25,Wisco Tap,15.56 oz,POUR
2026-01-26 10:08:47,Wisco Tap,15.22 oz,POUR
2026-01-26 10:13:51,Wisco Tap,15.22 oz,POUR
2026-01-26 10:19:08,Wisco Tap,15.22 oz,POUR
2026-01-26 10:26:53,Wisco Tap,14.88 oz,POUR
2026-01-26 10:31:57,Wisco Tap,14.88 oz,POUR
2026-01-26 10:37:42,Wisco Tap,14.88 oz,POUR
2026-01-26 10:45:44,Wisco Tap,14.54 oz,POUR
2026-01-26 11:00:25,Wisco Tap,23.67 oz,POUR
2026-01-26 11:07:13,Wisco Tap,24.35 oz,POUR
2026-01-26 11:12:40,Wisco Tap,24.35 oz,POUR
2026-01-26 11:18:28,Wisco Tap,23.67 oz,POUR
2026-01-26 11:28:14,Wisco Tap,23.33 oz,POUR
2026-01-26 11:33:43,Wisco Tap,23.33 oz,POUR
2026-01-26 11:38:54,Wisco Tap,23.33 oz,POUR
2026-01-26 11:44:44,Wisco Tap,23.33 oz,POUR
2026-01-26 11:50:44,Wisco Tap,23.33 oz,POUR
2026-01-26 11:59:21,Wisco Tap,23.00 oz,POUR
2026-01-26 12:09:47,Wisco Tap,22.66 oz,POUR
2026-01-26 12:24:51,Wisco Tap,15.22 oz,POUR
2026-01-26 12:33:17,Wisco Tap,15.22 oz,POUR
2026-01-26 12:39:36,Wisco Tap,15.56 oz,POUR
2026-01-26 12:45:26,Wisco Tap,15.56 oz,POUR
2026-01-26 12:48:53,Nitro Tap,12.11 oz,POUR
2026-01-26 12:51:26,Wisco Tap,15.56 oz,POUR
2026-01-26 12:56:26,Wisco Tap,15.56 oz,POUR
2026-01-26 13:02:27,Wisco Tap,15.89 oz,POUR
2026-01-26 13:07:49,Nitro Tap,10.75 oz,POUR
2026-01-26 13:08:27,Wisco Tap,15.89 oz,POUR
2026-01-26 13:14:10,Wisco Tap,15.89 oz,POUR
2026-01-26 13:15:13,Nitro Tap,9.74 oz,POUR
2026-01-26 13:21:10,Wisco Tap,15.89 oz,POUR
2026-01-26 13:26:15,Wisco Tap,16.23 oz,POUR
2026-01-26 13:31:16,Wisco Tap,16.23 oz,POUR
2026-01-26 13:36:29,Wisco Tap,16.23 oz,POUR
2026-01-26 14:52:47,Nitro Tap,12.11 oz,POUR
2026-01-26 15:00:22,Nitro Tap,12.45 oz,POUR
2026-01-26 15:05:22,Nitro Tap,12.45 oz,POUR
2026-01-26 15:10:22,Nitro Tap,12.45 oz,POUR
2026-01-26 15:15:33,Nitro Tap,10.75 oz,POUR
2026-01-26 15:21:04,Nitro Tap,10.75 oz,POUR
2026-01-26 15:26:24,Nitro Tap,10.75 oz,POUR
2026-01-26 15:32:05,Nitro Tap,10.75 oz,POUR
2026-01-26 15:37:05,Nitro Tap,10.75 oz,POUR
2026-01-26 15:42:05,Nitro Tap,10.75 oz,POUR
2026-01-26 15:48:43,Nitro Tap,10.75 oz,POUR
2026-01-26 15:53:50,Nitro Tap,10.75 oz,POUR
2026-01-26 15:58:51,Nitro Tap,10.75 oz,POUR
2026-01-26 16:30:36,Wisco Tap,10.75 oz,POUR
2026-01-26 16:36:28,Wisco Tap,10.75 oz,POUR
2026-01-26 16:39:14,Nitro Tap,10.75 oz,POUR
2026-01-26 16:41:36,Wisco Tap,10.75 oz,POUR
2026-02-11 14:27:29,Nitro Tap,8.56 oz,POUR
2026-02-11 14:32:32,Nitro Tap,8.56 oz,POUR
2026-02-11 14:37:36,Nitro Tap,7.20 oz,POUR
2026-02-11 15:25:21,Wisco Tap,9.81 oz,POUR
2026-02-11 15:31:54,Wisco Tap,9.81 oz,POUR
2026-02-11 15:34:02,Law Tap,9.47 oz,POUR
2026-02-11 15:38:37,Wisco Tap,9.47 oz,POUR
2026-02-11 15:43:41,Wisco Tap,9.47 oz,POUR
2026-02-11 15:52:57,Wisco Tap,9.47 oz,POUR
2026-02-11 15:58:07,Wisco Tap,9.47 oz,POUR
2026-02-11 16:00:31,Nitro Tap,9.47 oz,POUR
2026-02-11 16:03:12,Wisco Tap,9.47 oz,POUR
2026-02-11 16:05:52,Nitro Tap,9.47 oz,POUR
2026-02-11 16:08:40,Wisco Tap,9.47 oz,POUR
2026-02-11 16:11:12,Nitro Tap,8.45 oz,POUR
2026-02-11 16:11:26,Wisco Tap,9.81 oz,POUR
2026-02-11 16:16:27,Nitro Tap,8.45 oz,POUR
2026-02-11 16:16:40,Wisco Tap,9.81 oz,POUR
2026-02-11 16:21:48,Nitro Tap,8.45 oz,POUR
2026-02-11 16:23:06,Wisco Tap,9.47 oz,POUR
2026-02-11 16:23:16,Nitro Tap,9.47 oz,POUR
2026-02-11 16:28:06,Wisco Tap,9.47 oz,POUR
2026-02-11 16:30:45,Nitro Tap,9.47 oz,POUR
2026-02-11 16:33:43,Wisco Tap,9.47 oz,POUR
2026-02-11 16:36:16,Nitro Tap,9.47 oz,POUR
2026-02-11 16:38:44,Wisco Tap,9.47 oz,POUR
2026-02-11 16:43:45,Wisco Tap,9.47 oz,POUR
