2026-01-15 04:19:27,Nitro Tap,10.5%,UPDATE
2026-01-15 04:22:03,Nitro Tap,10.6%,UPDATE
2026-01-15 04:27:31,Nitro Tap,10.7%,UPDATE
2026-01-15 04:32:04,Nitro Tap,10.8%,UPDATE
2026-01-15 04:36:06,Nitro Tap,10.9%,UPDATE
2026-01-15 04:41:21,Nitro Tap,11.0%,UPDATE
2026-01-15 04:43:18,Wisco Tap,55.4%,UPDATE
2026-01-15 04:44:31,Nitro Tap,11.1%,UPDATE
2026-01-15 04:51:06,Nitro Tap,11.2%,UPDATE
2026-01-15 04:53:34,Nitro Tap,11.3%,UPDATE
2026-01-15 04:57:31,Nitro Tap,11.4%,UPDATE
2026-01-15 05:03:05,Nitro Tap,11.5%,UPDATE
2026-01-15 05:06:34,Nitro Tap,11.6%,UPDATE
2026-01-15 05:13:23,Nitro Tap,11.7%,UPDATE
2026-01-15 05:17:48,Law Tap,29.9%,UPDATE
2026-01-15 05:18:36,Nitro Tap,11.8%,UPDATE
2026-01-15 05:23:50,Wisco Tap,55.3%,UPDATE
2026-01-15 05:26:00,Nitro Tap,11.9%,UPDATE
2026-01-15 05:27:08,Nitro Tap,11.8%,UPDATE
2026-01-15 05:27:25,Nitro Tap,11.7%,UPDATE
2026-01-15 05:27:35,Nitro Tap,11.6%,UPDATE
2026-01-15 05:27:56,Nitro Tap,11.5%,UPDATE
2026-01-15 05:28:26,Nitro Tap,11.4%,UPDATE
2026-01-15 05:30:14,Nitro Tap,11.3%,UPDATE
2026-01-15 05:32:51,Nitro Tap,11.2%,UPDATE
2026-01-15 05:33:49,Nitro Tap,11.1%,UPDATE
2026-01-15 05:34:14,Nitro Tap,11.0%,UPDATE
2026-01-15 05:34:39,Nitro Tap,10.9%,UPDATE
2026-01-15 05:35:28,Nitro Tap,10.8%,UPDATE
2026-01-15 05:38:39,Nitro Tap,10.7%,UPDATE
2026-01-15 05:39:11,Nitro Tap,10.6%,UPDATE
2026-01-15 05:39:40,Nitro Tap,10.5%,UPDATE
2026-01-15 05:40:27,Nitro Tap,10.4%,UPDATE
2026-01-15 05:41:25,Nitro Tap,10.3%,UPDATE
2026-01-15 05:42:46,Nitro Tap,10.2%,UPDATE
2026-01-15 05:44:06,Nitro Tap,10.45 pts,POUR
2026-01-15 05:46:08,Nitro Tap,10.3%,UPDATE
2026-01-15 05:46:17,Nitro Tap,10.4%,UPDATE
2026-01-15 05:46:39,Nitro Tap,10.3%,UPDATE
2026-01-15 05:48:26,Nitro Tap,10.4%,UPDATE
2026-01-15 05:49:51,Nitro Tap,10.5%,UPDATE
2026-01-15 05:53:26,Nitro Tap,10.6%,UPDATE
2026-01-15 05:56:05,Nitro Tap,10.7%,UPDATE
2026-01-15 05:58:52,Wisco Tap,55.2%,UPDATE
2026-01-15 06:04:05,Nitro Tap,10.8%,UPDATE
2026-01-15 06:07:44,Nitro Tap,10.9%,UPDATE
2026-01-15 06:09:30,Wisco Tap,55.1%,UPDATE
2026-01-15 06:12:07,Nitro Tap,11.0%,UPDATE
2026-01-15 06:17:15,Law Tap,30.0%,UPDATE
2026-01-15 06:17:53,Nitro Tap,11.1%,UPDATE
2026-01-15 06:19:19,Wisco Tap,55.0%,UPDATE
2026-01-15 06:19:33,Nitro Tap,11.2%,UPDATE
2026-01-15 06:24:35,Nitro Tap,11.3%,UPDATE
2026-01-15 06:27:32,Nitro Tap,11.4%,UPDATE
2026-01-15 06:28:11,Wisco Tap,54.9%,UPDATE
2026-01-15 06:33:09,Nitro Tap,11.5%,UPDATE
2026-01-15 06:37:17,Nitro Tap,11.6%,UPDATE
2026-01-15 06:40:30,Wisco Tap,54.8%,UPDATE
2026-01-15 06:42:10,Nitro Tap,11.7%,UPDATE
2026-01-15 06:46:54,Nitro Tap,11.8%,UPDATE
2026-01-15 06:52:35,Law Tap,30.1%,UPDATE
2026-01-15 06:53:21,Nitro Tap,11.9%,UPDATE
2026-01-15 06:58:09,Nitro Tap,11.8%,UPDATE
2026-01-15 06:58:25,Nitro Tap,11.7%,UPDATE
2026-01-15 06:58:39,Nitro Tap,11.6%,UPDATE
2026-01-15 06:58:51,Nitro Tap,11.5%,UPDATE
2026-01-15 06:59:15,Nitro Tap,11.4%,UPDATE
2026-01-15 07:00:01,Nitro Tap,11.3%,UPDATE
2026-01-15 07:00:33,Nitro Tap,11.2%,UPDATE
2026-01-15 07:01:00,Nitro Tap,11.1%,UPDATE
2026-01-15 07:02:13,Nitro Tap,11.0%,UPDATE
2026-01-15 07:02:57,Wisco Tap,54.7%,UPDATE
2026-01-15 07:04:15,Nitro Tap,10.9%,UPDATE
2026-01-15 07:06:33,Nitro Tap,10.8%,UPDATE
2026-01-15 07:07:55,Nitro Tap,10.7%,UPDATE
2026-01-15 07:08:55,Nitro Tap,10.6%,UPDATE
2026-01-15 07:09:45,Nitro Tap,10.5%,UPDATE
2026-01-15 07:10:19,Nitro Tap,10.4%,UPDATE
2026-01-15 07:11:22,Nitro Tap,10.3%,UPDATE
2026-01-15 07:12:30,Nitro Tap,10.2%,UPDATE
2026-01-15 07:14:34,Nitro Tap,10.1%,UPDATE
2026-01-15 07:17:52,Nitro Tap,10.2%,UPDATE
2026-01-15 07:17:53,Nitro Tap,10.3%,UPDATE
2026-01-15 07:17:54,Nitro Tap,10.4%,UPDATE
2026-01-15 07:18:06,Nitro Tap,10.5%,UPDATE
2026-01-15 07:18:25,Nitro Tap,10.4%,UPDATE
2026-01-15 07:18:33,Nitro Tap,10.3%,UPDATE
2026-01-15 07:18:49,Nitro Tap,10.2%,UPDATE
2026-01-15 07:20:31,Nitro Tap,10.3%,UPDATE
2026-01-15 07:22:23,Nitro Tap,10.4%,UPDATE
2026-01-15 07:23:23,Nitro Tap,10.5%,UPDATE
2026-01-15 07:27:23,Nitro Tap,10.6%,UPDATE
2026-01-15 07:29:25,Nitro Tap,7.98 pts,POUR
2026-01-15 07:33:51,Nitro Tap,10.7%,UPDATE
2026-01-15 07:37:51,Nitro Tap,10.8%,UPDATE
2026-01-15 07:44:51,Nitro Tap,10.9%,UPDATE
2026-01-15 07:48:07,Nitro Tap,11.0%,UPDATE
2026-01-15 07:49:38,Nitro Tap,11.1%,UPDATE
2026-01-15 07:53:52,Nitro Tap,11.2%,UPDATE
2026-01-15 07:54:08,Wisco Tap,54.8%,UPDATE
2026-01-15 07:59:54,Nitro Tap,11.3%,UPDATE
2026-01-15 08:00:40,Wisco Tap,54.9%,UPDATE
2026-01-15 08:02:11,Nitro Tap,11.4%,UPDATE
2026-01-15 08:06:25,Wisco Tap,54.8%,UPDATE
2026-01-15 08:07:02,Nitro Tap,11.5%,UPDATE
2026-01-15 08:11:21,Nitro Tap,11.6%,UPDATE
2026-01-15 08:16:41,Wisco Tap,54.9%,UPDATE
2026-01-15 08:16:53,Nitro Tap,11.7%,UPDATE
2026-01-15 08:20:32,Law Tap,30.0%,UPDATE
2026-01-15 08:20:58,Wisco Tap,54.8%,UPDATE
2026-01-15 08:21:20,Wisco Tap,54.7%,UPDATE
2026-01-15 08:21:37,Wisco Tap,54.6%,UPDATE
2026-01-15 08:21:51,Wisco Tap,54.5%,UPDATE
2026-01-15 08:22:17,Wisco Tap,54.4%,UPDATE
2026-01-15 08:23:02,Wisco Tap,54.3%,UPDATE
2026-01-15 08:23:25,Wisco Tap,54.2%,UPDATE
2026-01-15 08:23:40,Nitro Tap,11.8%,UPDATE
2026-01-15 08:24:47,Wisco Tap,54.1%,UPDATE
2026-01-15 08:25:04,Law Tap,29.9%,UPDATE
2026-01-15 08:25:22,Wisco Tap,54.0%,UPDATE
2026-01-15 08:25:57,Nitro Tap,11.7%,UPDATE
2026-01-15 08:26:14,Nitro Tap,11.6%,UPDATE
2026-01-15 08:26:31,Nitro Tap,11.5%,UPDATE
2026-01-15 08:26:54,Nitro Tap,11.4%,UPDATE
2026-01-15 08:27:14,Nitro Tap,11.3%,UPDATE
2026-01-15 08:27:28,Law Tap,29.8%,UPDATE
2026-01-15 08:27:43,Nitro Tap,11.2%,UPDATE
2026-01-15 08:27:57,Wisco Tap,53.9%,UPDATE
2026-01-15 08:28:42,Law Tap,29.7%,UPDATE
2026-01-15 08:28:53,Nitro Tap,11.1%,UPDATE
2026-01-15 08:29:19,Wisco Tap,53.8%,UPDATE
2026-01-15 08:30:09,Nitro Tap,11.0%,UPDATE
2026-01-15 08:30:24,Law Tap,29.6%,UPDATE
2026-01-15 08:30:51,Law Tap,2.16 pts,POUR
2026-01-15 08:31:04,Nitro Tap,10.9%,UPDATE
2026-01-15 08:31:57,Wisco Tap,53.7%,UPDATE
2026-01-15 08:33:22,Nitro Tap,10.8%,UPDATE
2026-01-15 08:35:04,Nitro Tap,10.7%,UPDATE
2026-01-15 08:35:52,Wisco Tap,53.6%,UPDATE
2026-01-15 08:36:16,Nitro Tap,10.6%,UPDATE
2026-01-15 08:37:06,Nitro Tap,10.5%,UPDATE
2026-01-15 08:37:23,Wisco Tap,7.47 pts,POUR
2026-01-15 08:37:55,Nitro Tap,10.4%,UPDATE
2026-01-15 08:39:13,Nitro Tap,10.3%,UPDATE
2026-01-15 08:39:45,Nitro Tap,10.2%,UPDATE
2026-01-15 08:41:05,Nitro Tap,10.1%,UPDATE
2026-01-15 08:50:55,Wisco Tap,53.7%,UPDATE
2026-01-15 08:53:59,Nitro Tap,10.2%,UPDATE
2026-01-15 08:54:19,Nitro Tap,10.3%,UPDATE
2026-01-15 08:54:34,Nitro Tap,10.2%,UPDATE
2026-01-15 08:55:45,Nitro Tap,10.1%,UPDATE
2026-01-15 08:56:19,Nitro Tap,10.2%,UPDATE
2026-01-15 08:59:21,Law Tap,29.5%,UPDATE
2026-01-15 08:59:44,Nitro Tap,10.3%,UPDATE
2026-01-15 09:02:09,Nitro Tap,10.4%,UPDATE
2026-01-15 09:03:09,Nitro Tap,8.39 pts,POUR
2026-01-15 09:09:07,Nitro Tap,10.5%,UPDATE
2026-01-15 09:11:43,Nitro Tap,10.6%,UPDATE
2026-01-15 09:14:23,Nitro Tap,10.7%,UPDATE
2026-01-15 09:17:44,Nitro Tap,10.8%,UPDATE
2026-01-15 09:21:12,Nitro Tap,10.9%,UPDATE
2026-01-15 09:21:59,Wisco Tap,53.6%,UPDATE
2026-01-15 09:25:09,Nitro Tap,11.0%,UPDATE
2026-01-15 09:27:45,Nitro Tap,11.1%,UPDATE
2026-01-15 09:31:13,Nitro Tap,11.2%,UPDATE
2026-01-15 09:31:47,Wisco Tap,53.7%,UPDATE
2026-01-15 09:36:10,Nitro Tap,11.3%,UPDATE
2026-01-15 09:38:48,Nitro Tap,11.4%,UPDATE
2026-01-15 09:42:20,Nitro Tap,11.5%,UPDATE
2026-01-15 09:47:09,Nitro Tap,11.6%,UPDATE
2026-01-15 09:50:11,Nitro Tap,11.7%,UPDATE
2026-01-15 09:50:45,Wisco Tap,53.8%,UPDATE
2026-01-15 09:55:50,Nitro Tap,11.8%,UPDATE
2026-01-15 09:59:09,Wisco Tap,53.9%,UPDATE
2026-01-15 09:59:23,Wisco Tap,54.0%,UPDATE
2026-01-15 09:59:40,Wisco Tap,54.1%,UPDATE
2026-01-15 09:59:59,Wisco Tap,54.2%,UPDATE
2026-01-15 10:00:23,Wisco Tap,54.3%,UPDATE
2026-01-15 10:01:06,Wisco Tap,54.4%,UPDATE
2026-01-15 10:01:32,Wisco Tap,54.5%,UPDATE
2026-01-15 10:01:57,Nitro Tap,11.9%,UPDATE
2026-01-15 10:02:10,Wisco Tap,54.6%,UPDATE
2026-01-15 10:02:43,Wisco Tap,54.7%,UPDATE
2026-01-15 10:03:20,Law Tap,29.6%,UPDATE
2026-01-15 10:04:26,Law Tap,29.7%,UPDATE
2026-01-15 10:06:04,Wisco Tap,54.8%,UPDATE
2026-01-15 10:07:28,Wisco Tap,54.7%,UPDATE
2026-01-15 10:07:51,Law Tap,29.8%,UPDATE
2026-01-15 10:08:31,Wisco Tap,54.6%,UPDATE
2026-01-15 10:09:29,Nitro Tap,12.0%,UPDATE
2026-01-15 10:10:04,Nitro Tap,11.9%,UPDATE
2026-01-15 10:10:24,Nitro Tap,11.8%,UPDATE
2026-01-15 10:10:39,Nitro Tap,11.7%,UPDATE
2026-01-15 10:10:47,Nitro Tap,11.6%,UPDATE
2026-01-15 10:11:07,Nitro Tap,11.5%,UPDATE
2026-01-15 10:11:19,Nitro Tap,11.4%,UPDATE
2026-01-15 10:11:47,Nitro Tap,11.3%,UPDATE
2026-01-15 10:12:48,Nitro Tap,11.2%,UPDATE
2026-01-15 10:13:17,Nitro Tap,11.1%,UPDATE
2026-01-15 10:15:24,Nitro Tap,11.0%,UPDATE
2026-01-15 10:15:32,Nitro Tap,10.9%,UPDATE
2026-01-15 10:16:31,Nitro Tap,10.8%,UPDATE
2026-01-15 10:18:55,Nitro Tap,10.7%,UPDATE
2026-01-15 10:21:37,Nitro Tap,10.6%,UPDATE
2026-01-15 10:22:03,Nitro Tap,10.5%,UPDATE
2026-01-15 10:22:35,Nitro Tap,10.4%,UPDATE
2026-01-15 10:23:41,Nitro Tap,10.3%,UPDATE
2026-01-15 10:24:25,Nitro Tap,10.2%,UPDATE
2026-01-15 10:27:25,Nitro Tap,10.1%,UPDATE
2026-01-15 10:30:57,Nitro Tap,10.2%,UPDATE
2026-01-15 10:33:42,Nitro Tap,10.3%,UPDATE
2026-01-15 10:34:17,Nitro Tap,10.4%,UPDATE
2026-01-15 10:35:27,Nitro Tap,10.5%,UPDATE
2026-01-15 10:38:29,Nitro Tap,8.32 pts,POUR
2026-01-15 10:43:13,Nitro Tap,10.6%,UPDATE
2026-01-15 10:46:40,Nitro Tap,10.7%,UPDATE
2026-01-15 10:50:46,Nitro Tap,10.8%,UPDATE
2026-01-15 10:54:00,Nitro Tap,10.9%,UPDATE
2026-01-15 10:58:11,Nitro Tap,11.0%,UPDATE
2026-01-15 11:01:59,Nitro Tap,11.1%,UPDATE
2026-01-15 11:03:39,Wisco Tap,54.7%,UPDATE
2026-01-15 11:06:50,Nitro Tap,11.2%,UPDATE
2026-01-15 11:11:35,Nitro Tap,11.3%,UPDATE
2026-01-15 11:14:29,Nitro Tap,11.4%,UPDATE
2026-01-15 11:19:28,Nitro Tap,11.5%,UPDATE
2026-01-15 11:24:51,Nitro Tap,11.6%,UPDATE
2026-01-15 11:26:27,Wisco Tap,54.6%,UPDATE
2026-01-15 11:28:56,Nitro Tap,11.7%,UPDATE
2026-01-15 11:35:52,Nitro Tap,11.8%,UPDATE
2026-01-15 11:37:09,Nitro Tap,11.7%,UPDATE
2026-01-15 11:37:27,Nitro Tap,11.6%,UPDATE
2026-01-15 11:37:43,Nitro Tap,11.5%,UPDATE
2026-01-15 11:37:57,Nitro Tap,11.4%,UPDATE
2026-01-15 11:38:27,Nitro Tap,11.3%,UPDATE
2026-01-15 11:41:06,Nitro Tap,11.2%,UPDATE
2026-01-15 11:41:17,Nitro Tap,11.1%,UPDATE
2026-01-15 11:41:43,Nitro Tap,11.0%,UPDATE
2026-01-15 11:42:30,Nitro Tap,10.9%,UPDATE
2026-01-15 11:43:41,Nitro Tap,10.8%,UPDATE
2026-01-15 11:45:12,Nitro Tap,10.7%,UPDATE
2026-01-15 11:48:56,Nitro Tap,10.6%,UPDATE
2026-01-15 11:50:56,Nitro Tap,10.5%,UPDATE
2026-01-15 11:52:20,Nitro Tap,10.4%,UPDATE
2026-01-15 11:52:43,Nitro Tap,10.3%,UPDATE
2026-01-15 11:53:08,Nitro Tap,10.2%,UPDATE
2026-01-15 11:57:54,Nitro Tap,9.71 pts,POUR
2026-01-15 11:58:44,Law Tap,29.9%,UPDATE
2026-01-15 12:00:56,Nitro Tap,10.1%,UPDATE
2026-01-15 12:05:45,Nitro Tap,10.2%,UPDATE
2026-01-15 12:06:46,Nitro Tap,10.1%,UPDATE
2026-01-15 12:09:11,Nitro Tap,10.2%,UPDATE
2026-01-15 12:10:36,Nitro Tap,10.3%,UPDATE
2026-01-15 12:13:01,Nitro Tap,10.4%,UPDATE
2026-01-15 12:20:37,Nitro Tap,10.5%,UPDATE
2026-01-15 12:24:24,Nitro Tap,10.6%,UPDATE
2026-01-15 12:27:15,Nitro Tap,10.7%,UPDATE
2026-01-15 12:31:14,Nitro Tap,10.8%,UPDATE
2026-01-15 12:33:33,Nitro Tap,10.9%,UPDATE
2026-01-15 12:37:15,Nitro Tap,11.0%,UPDATE
2026-01-15 12:40:03,Nitro Tap,11.1%,UPDATE
2026-01-15 12:44:03,Nitro Tap,11.2%,UPDATE
2026-01-15 12:48:02,Nitro Tap,11.3%,UPDATE
2026-01-15 12:50:05,Nitro Tap,11.4%,UPDATE
2026-01-15 12:54:19,Nitro Tap,11.5%,UPDATE
2026-01-15 12:59:39,Nitro Tap,11.6%,UPDATE
2026-01-15 13:01:41,Law Tap,30.0%,UPDATE
2026-01-15 13:02:54,Nitro Tap,11.7%,UPDATE
2026-01-15 13:08:04,Nitro Tap,11.8%,UPDATE
2026-01-15 13:10:40,Wisco Tap,54.7%,UPDATE
2026-01-15 13:13:20,Nitro Tap,11.9%,UPDATE
2026-01-15 13:21:42,Nitro Tap,12.0%,UPDATE
2026-01-15 13:22:07,Nitro Tap,11.9%,UPDATE
2026-01-15 13:22:14,Nitro Tap,11.8%,UPDATE
2026-01-15 13:22:25,Nitro Tap,11.7%,UPDATE
2026-01-15 13:22:36,Nitro Tap,11.6%,UPDATE
2026-01-15 13:22:54,Nitro Tap,11.5%,UPDATE
2026-01-15 13:23:13,Nitro Tap,11.4%,UPDATE
2026-01-15 13:23:39,Nitro Tap,11.3%,UPDATE
2026-01-15 13:24:08,Nitro Tap,11.2%,UPDATE
2026-01-15 13:24:22,Law Tap,30.1%,UPDATE
2026-01-15 13:24:45,Nitro Tap,11.1%,UPDATE
2026-01-15 13:26:58,Nitro Tap,11.0%,UPDATE
2026-01-15 13:27:24,Nitro Tap,10.9%,UPDATE
2026-01-15 13:28:57,Nitro Tap,10.8%,UPDATE
2026-01-15 13:31:26,Nitro Tap,10.7%,UPDATE
2026-01-15 13:32:17,Nitro Tap,10.6%,UPDATE
2026-01-15 13:32:58,Nitro Tap,10.5%,UPDATE
2026-01-15 13:35:21,Nitro Tap,10.4%,UPDATE
2026-01-15 13:35:50,Nitro Tap,10.3%,UPDATE
2026-01-15 13:36:15,Nitro Tap,10.2%,UPDATE
2026-01-15 13:36:27,Wisco Tap,54.8%,UPDATE
2026-01-15 13:36:46,Nitro Tap,10.1%,UPDATE
2026-01-15 13:50:35,Nitro Tap,10.0%,UPDATE
2026-01-15 13:51:07,Nitro Tap,10.1%,UPDATE
2026-01-15 13:51:20,Nitro Tap,10.2%,UPDATE
2026-01-15 13:52:58,Nitro Tap,10.1%,UPDATE
2026-01-15 13:54:58,Nitro Tap,10.2%,UPDATE
2026-01-15 13:56:11,Nitro Tap,10.3%,UPDATE
2026-01-15 13:57:58,Nitro Tap,9.40 pts,POUR
2026-01-15 13:58:36,Law Tap,30.2%,UPDATE
2026-01-15 13:59:36,Wisco Tap,54.9%,UPDATE
2026-01-15 14:01:47,Nitro Tap,10.4%,UPDATE
2026-01-15 14:06:37,Nitro Tap,10.5%,UPDATE
2026-01-15 14:10:12,Nitro Tap,10.6%,UPDATE
2026-01-15 14:13:59,Nitro Tap,10.7%,UPDATE
2026-01-15 14:15:48,Nitro Tap,10.8%,UPDATE
2026-01-15 14:19:08,Nitro Tap,10.9%,UPDATE
2026-01-15 14:22:19,Wisco Tap,54.8%,UPDATE
2026-01-15 14:22:30,Wisco Tap,54.7%,UPDATE
2026-01-15 14:22:42,Wisco Tap,54.6%,UPDATE
2026-01-15 14:22:57,Wisco Tap,54.5%,UPDATE
2026-01-15 14:23:08,Wisco Tap,54.4%,UPDATE
2026-01-15 14:23:32,Wisco Tap,54.3%,UPDATE
2026-01-15 14:24:03,Wisco Tap,54.2%,UPDATE
2026-01-15 14:24:39,Wisco Tap,54.1%,UPDATE
2026-01-15 14:24:57,Nitro Tap,11.0%,UPDATE
2026-01-15 14:25:13,Wisco Tap,54.0%,UPDATE
2026-01-15 14:25:31,Law Tap,30.1%,UPDATE
2026-01-15 14:25:45,Wisco Tap,53.9%,UPDATE
2026-01-15 14:26:24,Nitro Tap,11.1%,UPDATE
2026-01-15 14:26:53,Wisco Tap,53.8%,UPDATE
2026-01-15 14:27:31,Law Tap,30.0%,UPDATE
2026-01-15 14:28:13,Wisco Tap,53.7%,UPDATE
2026-01-15 14:28:27,Law Tap,29.9%,UPDATE
2026-01-15 14:29:42,Law Tap,29.8%,UPDATE
2026-01-15 14:29:53,Nitro Tap,11.2%,UPDATE
2026-01-15 14:30:07,Law Tap,29.7%,UPDATE
2026-01-15 14:31:56,Wisco Tap,53.6%,UPDATE
2026-01-15 14:33:25,Law Tap,3.04 pts,POUR
2026-01-15 14:34:36,Wisco Tap,8.15 pts,POUR
2026-01-15 14:35:22,Nitro Tap,11.3%,UPDATE
2026-01-15 14:37:01,Wisco Tap,53.5%,UPDATE
2026-01-15 14:37:38,Nitro Tap,11.4%,UPDATE
2026-01-15 14:42:57,Nitro Tap,11.5%,UPDATE
2026-01-15 14:45:38,Nitro Tap,11.6%,UPDATE
2026-01-15 14:46:17,Law Tap,29.6%,UPDATE
2026-01-15 14:48:27,Wisco Tap,53.6%,UPDATE
2026-01-15 14:50:29,Nitro Tap,11.7%,UPDATE
2026-01-15 14:57:11,Nitro Tap,11.8%,UPDATE
2026-01-15 15:01:33,Nitro Tap,11.9%,UPDATE
2026-01-15 15:03:08,Wisco Tap,53.7%,UPDATE
2026-01-15 15:08:29,Nitro Tap,11.8%,UPDATE
2026-01-15 15:08:46,Nitro Tap,11.7%,UPDATE
2026-01-15 15:09:01,Nitro Tap,11.6%,UPDATE
2026-01-15 15:09:20,Nitro Tap,11.5%,UPDATE
2026-01-15 15:09:32,Nitro Tap,11.4%,UPDATE
2026-01-15 15:09:58,Nitro Tap,11.3%,UPDATE
2026-01-15 15:12:41,Nitro Tap,11.2%,UPDATE
2026-01-15 15:13:12,Nitro Tap,11.1%,UPDATE
2026-01-15 15:13:40,Nitro Tap,11.0%,UPDATE
2026-01-15 15:14:07,Nitro Tap,10.9%,UPDATE
2026-01-15 15:14:32,Nitro Tap,10.8%,UPDATE
2026-01-15 15:16:02,Wisco Tap,53.6%,UPDATE
2026-01-15 15:17:00,Nitro Tap,10.7%,UPDATE
2026-01-15 15:18:15,Nitro Tap,10.6%,UPDATE
2026-01-15 15:19:15,Nitro Tap,10.5%,UPDATE
2026-01-15 15:19:50,Nitro Tap,10.4%,UPDATE
2026-01-15 15:20:49,Nitro Tap,10.3%,UPDATE
2026-01-15 15:21:42,Nitro Tap,10.2%,UPDATE
2026-01-15 15:21:57,Law Tap,29.5%,UPDATE
2026-01-15 15:22:42,Nitro Tap,10.1%,UPDATE
2026-01-15 15:24:08,Nitro Tap,11.84 pts,POUR
2026-01-15 15:47:03,Nitro Tap,10.3%,UPDATE
2026-01-15 15:47:52,Nitro Tap,10.4%,UPDATE
2026-01-15 15:48:11,Nitro Tap,10.5%,UPDATE
2026-01-15 15:49:54,Nitro Tap,10.5%,UPDATE
2026-01-15 15:50:20,Nitro Tap,10.6%,UPDATE
2026-01-15 15:50:35,Nitro Tap,10.6%,UPDATE
2026-01-15 15:54:29,Wisco Tap,53.7%,UPDATE
2026-01-15 15:55:15,Nitro Tap,10.7%,UPDATE
2026-01-15 15:58:20,Wisco Tap,53.8%,UPDATE
2026-01-15 15:58:35,Wisco Tap,53.9%,UPDATE
2026-01-15 15:58:51,Wisco Tap,54.0%,UPDATE
2026-01-15 15:59:03,Law Tap,29.6%,UPDATE
2026-01-15 15:59:16,Nitro Tap,10.8%,UPDATE
2026-01-15 16:00:20,Wisco Tap,54.4%,UPDATE
2026-01-15 16:01:27,Wisco Tap,54.5%,UPDATE
2026-01-15 16:01:39,Law Tap,29.7%,UPDATE
2026-01-15 16:02:06,Nitro Tap,10.9%,UPDATE
2026-01-15 16:03:38,Wisco Tap,54.6%,UPDATE
2026-01-15 16:05:35,Nitro Tap,11.0%,UPDATE
2026-01-15 16:05:49,Wisco Tap,54.7%,UPDATE
2026-01-15 16:05:56,Wisco Tap,54.7%,UPDATE
2026-01-15 16:06:08,Law Tap,29.8%,UPDATE
2026-01-15 16:06:20,Nitro Tap,11.0%,UPDATE
2026-01-15 16:08:56,Nitro Tap,11.1%,UPDATE
2026-01-15 16:11:54,Nitro Tap,11.2%,UPDATE
2026-01-15 16:13:25,Law Tap,29.9%,UPDATE
2026-01-15 16:15:22,Nitro Tap,11.3%,UPDATE
2026-01-15 16:18:10,Wisco Tap,54.6%,UPDATE
2026-01-15 16:18:47,Nitro Tap,11.4%,UPDATE
2026-01-15 16:22:25,Nitro Tap,11.5%,UPDATE
2026-01-15 16:26:45,Wisco Tap,54.7%,UPDATE
2026-01-15 16:27:06,Nitro Tap,11.6%,UPDATE
2026-01-15 16:30:49,Nitro Tap,11.7%,UPDATE
2026-01-15 16:35:25,Nitro Tap,11.8%,UPDATE
2026-01-15 16:42:00,Nitro Tap,11.9%,UPDATE
2026-01-15 16:51:19,Wisco Tap,54.6%,UPDATE
2026-01-15 16:52:48,Law Tap,29.8%,UPDATE
2026-01-15 16:52:49,Law Tap,29.7%,UPDATE
2026-01-15 16:52:50,Law Tap,29.6%,UPDATE
2026-01-15 16:52:50,Law Tap,29.5%,UPDATE
2026-01-15 16:52:51,Law Tap,29.4%,UPDATE
2026-01-15 16:52:52,Law Tap,29.3%,UPDATE
2026-01-15 16:52:53,Law Tap,29.2%,UPDATE
2026-01-15 16:52:54,Law Tap,29.1%,UPDATE
2026-01-15 16:52:55,Law Tap,29.0%,UPDATE
2026-01-15 16:52:56,Law Tap,28.9%,UPDATE
2026-01-15 16:52:58,Law Tap,28.8%,UPDATE
2026-01-15 16:52:59,Law Tap,28.7%,UPDATE
2026-01-15 16:53:00,Law Tap,28.6%,UPDATE
2026-01-15 16:53:02,Law Tap,28.5%,UPDATE
2026-01-15 16:53:03,Law Tap,28.4%,UPDATE
2026-01-15 16:53:04,Law Tap,28.3%,UPDATE
2026-01-15 16:53:05,Law Tap,28.2%,UPDATE
2026-01-15 16:53:06,Law Tap,28.1%,UPDATE
2026-01-15 16:53:07,Law Tap,28.0%,UPDATE
2026-01-15 16:53:13,Law Tap,27.9%,UPDATE
2026-01-15 16:54:13,Law Tap,27.8%,UPDATE
2026-01-15 16:55:32,Law Tap,13.36 pts,POUR
2026-01-15 16:56:10,Wisco Tap,54.5%,UPDATE
2026-01-15 16:56:37,Nitro Tap,11.8%,UPDATE
2026-01-15 16:56:44,Nitro Tap,11.7%,UPDATE
2026-01-15 16:57:34,Nitro Tap,11.6%,UPDATE
2026-01-15 16:57:36,Nitro Tap,11.5%,UPDATE
2026-01-15 16:57:42,Nitro Tap,11.4%,UPDATE
2026-01-15 16:58:32,Nitro Tap,11.3%,UPDATE
2026-01-15 16:58:34,Nitro Tap,11.2%,UPDATE
2026-01-15 16:59:08,Nitro Tap,11.1%,UPDATE
2026-01-15 16:59:09,Nitro Tap,11.0%,UPDATE
2026-01-15 16:59:32,Nitro Tap,10.9%,UPDATE
2026-01-15 17:00:33,Nitro Tap,10.8%,UPDATE
2026-01-15 17:03:45,Wisco Tap,54.6%,UPDATE
2026-01-15 17:05:25,Nitro Tap,10.7%,UPDATE
2026-01-15 17:05:34,Nitro Tap,10.6%,UPDATE
2026-01-15 17:06:39,Nitro Tap,10.5%,UPDATE
2026-01-15 17:06:48,Nitro Tap,10.4%,UPDATE
2026-01-15 17:07:13,Nitro Tap,10.3%,UPDATE
2026-01-15 17:07:51,Nitro Tap,10.2%,UPDATE
2026-01-15 17:09:13,Nitro Tap,10.1%,UPDATE
